"timestamp","station","line","is_weekend","hour","time_slot","day_type","season","entry_flow","exit_flow","platform_passengers","outdoor_temp","outdoor_rh","solar_radiation","platform_temp","platform_rh","co2","people_load_kw","fresh_air_load_kw","envelope_load_kw","equipment_load_kw","total_cooling_load_kw","chiller_load_kw","fan_power_kw","pump_power_kw"
"2025-07-16 01:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","1","late_night","weekday_medium","summer","24.0","0","11","26.22","86.52","0.0","25.04","66.07","487.2","1.82","45.65","18.0","72.98","125.97","133.53","17.04","15.9"
"2025-07-16 01:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","1","late_night","weekday_medium","summer","0.0","0","6","25.99","88.64","8.66","24.49","65.27","508.1","0.56","42.39","18.0","71.78","119.53","133.03","16.57","14.05"
"2025-07-16 01:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","1","late_night","weekday_medium","summer","35.0","0","5","26.55","83.42","35.47","25.02","65.99","422.5","1.62","45.15","18.0","73.53","122.24","109.96","17.09","14.87"
"2025-07-16 02:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_medium","summer","13.0","11","7","26.2","85.53","24.25","24.55","69.01","482.6","1.45","44.53","18.0","72.98","127.09","120.01","17.09","14.16"
"2025-07-16 02:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_medium","summer","0.0","0","5","26.67","82.48","25.28","24.57","66.18","444.3","0.47","41.2","18.0","71.78","128.29","126.0","16.66","18.79"
"2025-07-16 02:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_medium","summer","10.0","0","6","26.89","87.72","27.8","25.06","65.73","456.8","0.89","47.13","18.0","72.28","133.63","104.53","17.09","16.41"
"2025-07-16 02:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_medium","summer","34.0","0","6","26.85","82.65","6.73","24.97","65.07","456.9","1.68","45.9","18.0","73.48","129.31","97.33","16.88","15.13"
"2025-07-16 03:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","3","late_night","weekday_medium","summer","17.0","0","5","26.42","83.92","27.42","24.81","66.69","420.0","1.03","43.61","18.0","72.63","128.57","115.76","16.71","13.76"
"2025-07-16 03:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","3","late_night","weekday_medium","summer","0.0","3","6","27.08","84.18","59.84","24.8","69.06","420.0","0.66","44.62","18.0","71.93","138.51","113.47","17.37","16.73"
"2025-07-16 03:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","3","late_night","weekday_medium","summer","14.0","0","6","27.32","85.04","5.03","25.04","68.71","420.0","1.02","47.59","18.0","72.48","144.83","118.8","17.2","17.61"
"2025-07-16 03:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","3","late_night","weekday_medium","summer","6.0","0","4","27.17","85.99","14.95","25.13","65.64","516.3","0.57","46.34","18.0","72.08","127.66","125.67","16.6","14.05"
"2025-07-16 04:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","4","late_night","weekday_medium","summer","8.0","0","3","26.62","86.41","40.27","25.35","67.09","447.7","0.54","44.7","18.0","72.18","128.56","124.87","16.68","14.91"
"2025-07-16 04:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","4","late_night","weekday_medium","summer","22.0","2","5","26.27","84.87","44.7","24.62","66.7","542.5","1.26","44.18","18.0","72.98","138.91","139.44","17.59","18.91"
"2025-07-16 04:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","4","late_night","weekday_medium","summer","0.0","0","3","26.6","86.19","11.32","24.61","65.94","475.3","0.28","42.89","18.0","71.78","126.52","127.56","16.54","15.5"
"2025-07-16 04:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","4","late_night","weekday_medium","summer","0.0","38","6","28.18","82.15","39.82","25.08","63.72","448.6","1.82","51.22","18.22","73.68","145.79","119.02","18.11","16.5"
"2025-07-16 05:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","5","late_night","weekday_medium","summer","0.0","12","6","27.28","83.56","0.0","25.28","65.42","476.9","0.96","46.31","18.0","72.38","131.42","129.34","16.57","15.7"
"2025-07-16 05:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","5","late_night","weekday_medium","summer","26.0","16","8","27.62","87.49","0.0","24.69","65.51","502.3","2.13","52.88","18.0","73.88","143.9","125.51","17.83","17.48"
"2025-07-16 05:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","5","late_night","weekday_medium","summer","0.0","19","10","28.0","87.25","2.16","25.0","64.92","420.0","1.56","52.64","18.0","72.73","146.45","99.66","16.82","17.14"
"2025-07-16 05:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","5","late_night","weekday_medium","summer","49.0","10","12","28.24","84.91","57.15","24.96","64.92","465.9","3.07","55.3","18.28","74.73","152.72","118.31","17.59","15.75"
"2025-07-16 06:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","6","late_night","weekday_medium","summer","42.0","5","15","28.51","86.48","17.32","24.64","66.68","502.5","2.95","57.13","18.61","74.13","151.12","126.58","17.06","15.99"
"2025-07-16 06:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","6","late_night","weekday_medium","summer","63.0","48","21","29.31","80.81","23.01","25.33","66.27","506.7","5.63","60.85","19.57","77.32","165.51","137.88","18.47","17.09"
"2025-07-16 06:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","6","late_night","weekday_medium","summer","32.0","55","27","28.27","77.33","19.23","25.75","63.57","531.6","5.4","53.4","18.33","76.12","158.27","150.62","17.11","15.77"
"2025-07-16 06:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","6","late_night","weekday_medium","summer","68.0","18","29","30.28","81.39","178.66","25.26","65.64","485.5","5.55","65.45","20.74","76.07","175.29","142.25","18.82","18.71"
"2025-07-16 07:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","7","morning_peak","weekday_medium","summer","63.0","55","35","29.44","88.35","134.44","25.12","64.74","511.8","7.17","69.07","19.72","77.67","180.6","153.29","17.91","18.02"
"2025-07-16 07:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","7","morning_peak","weekday_medium","summer","19.0","38","30","29.11","84.4","181.75","25.17","66.03","507.9","4.69","60.85","19.33","74.63","166.98","177.37","17.03","15.66"
"2025-07-16 07:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","7","morning_peak","weekday_medium","summer","48.0","16","28","30.47","84.0","167.85","25.6","65.11","501.0","4.73","66.7","20.97","74.97","167.48","169.25","17.31","18.07"
"2025-07-16 07:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","7","morning_peak","weekday_medium","summer","47.0","60","30","30.2","74.14","247.76","25.57","62.79","501.6","6.34","61.04","20.64","77.12","172.08","155.71","17.65","18.57"
"2025-07-16 08:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","8","morning_peak","weekday_medium","summer","61.0","43","29","31.63","79.31","366.55","25.3","64.3","479.3","6.14","71.0","22.36","76.97","182.66","168.22","18.24","16.61"
"2025-07-16 08:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","8","morning_peak","weekday_medium","summer","70.0","69","36","30.28","81.22","410.61","25.52","64.85","511.8","7.95","68.77","20.73","78.71","190.69","189.44","18.2","19.21"
"2025-07-16 08:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","8","morning_peak","weekday_medium","summer","40.0","61","39","31.32","81.59","336.33","25.49","63.48","461.9","6.98","72.54","21.99","76.82","186.84","158.38","17.33","17.73"
"2025-07-16 08:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","8","morning_peak","weekday_medium","summer","87.0","93","46","31.75","81.29","425.62","25.84","66.22","541.9","10.24","79.06","22.5","80.76","210.13","178.61","19.7","18.42"
"2025-07-16 09:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","9","daytime","weekday_medium","summer","128.0","120","58","30.8","82.74","434.15","25.69","67.41","562.2","13.61","79.71","21.37","84.15","225.67","178.97","19.59","20.34"
"2025-07-16 09:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","9","daytime","weekday_medium","summer","175.0","141","74","32.32","79.6","437.86","26.31","64.14","562.5","17.35","89.7","23.19","87.54","230.04","177.94","19.31","18.76"
"2025-07-16 09:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","9","daytime","weekday_medium","summer","203.0","206","101","31.91","78.08","478.8","25.52","63.58","636.3","22.94","92.75","22.7","92.17","241.97","202.21","20.49","21.36"
"2025-07-16 09:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","9","daytime","weekday_medium","summer","190.0","194","119","32.92","78.87","522.7","26.0","63.63","643.0","23.8","101.48","23.9","90.93","244.0","199.48","19.8","17.54"
"2025-07-16 10:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","10","daytime","weekday_medium","summer","267.0","258","143","32.99","78.05","568.88","26.06","63.52","677.9","30.7","108.7","23.98","97.96","274.82","234.55","23.08","20.53"
"2025-07-16 10:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","10","daytime","weekday_medium","summer","320.0","294","169","33.87","74.76","613.99","26.09","62.5","784.8","36.06","117.41","25.05","102.39","306.44","237.05","23.94","23.53"
"2025-07-16 10:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","10","daytime","weekday_medium","summer","308.0","316","188","34.04","77.43","526.75","26.3","60.89","717.1","38.17","124.83","25.25","102.89","318.6","251.65","22.5","20.72"
"2025-07-16 10:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","10","daytime","weekday_medium","summer","343.0","333","213","33.9","76.22","614.39","26.66","63.13","774.5","42.22","127.81","25.09","105.48","347.66","288.05","24.47","24.95"
"2025-07-16 11:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","11","daytime","weekday_medium","summer","350.0","318","226","33.45","78.77","641.46","26.45","63.56","829.0","43.18","129.37","24.54","105.08","331.5","295.1","22.36","21.77"
"2025-07-16 11:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","11","daytime","weekday_medium","summer","386.0","349","237","33.31","77.68","649.1","26.49","64.01","885.6","46.41","130.29","24.38","108.42","340.3","330.77","23.52","23.22"
"2025-07-16 11:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","11","daytime","weekday_medium","summer","390.0","355","247","33.82","72.29","587.43","26.49","62.08","908.0","47.68","129.38","24.98","108.92","340.39","340.05","22.98","21.84"
"2025-07-16 11:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","11","daytime","weekday_medium","summer","408.0","353","255","34.53","75.81","696.12","27.15","62.83","910.0","48.96","140.93","25.84","109.72","364.48","328.71","25.16","26.38"
"2025-07-16 12:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","12","daytime","weekday_medium","summer","438.0","375","267","33.88","75.45","673.11","26.85","65.28","1017.0","51.79","138.41","25.06","112.31","375.09","356.03","24.49","23.42"
"2025-07-16 12:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","12","daytime","weekday_medium","summer","403.0","344","268","33.91","69.09","658.47","26.91","63.13","1004.4","49.71","129.4","25.09","109.02","352.82","366.19","23.34","22.03"
"2025-07-16 12:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","12","daytime","weekday_medium","summer","411.0","393","273","34.7","71.46","645.49","27.39","63.43","1018.1","52.06","140.7","26.04","111.86","376.62","352.78","25.38","24.89"
"2025-07-16 12:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","12","daytime","weekday_medium","summer","403.0","352","273","33.58","70.27","672.08","26.55","64.11","937.9","50.44","129.2","24.7","109.42","373.05","356.71","23.4","24.06"
"2025-07-16 13:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","13","daytime","weekday_medium","summer","392.0","409","272","35.29","75.46","630.57","26.72","66.56","1003.3","51.86","150.29","26.75","111.71","381.84","349.7","24.0","23.94"
"2025-07-16 13:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","13","daytime","weekday_medium","summer","386.0","344","270","34.89","73.82","649.81","26.91","63.48","1097.8","49.34","143.1","26.27","108.17","377.83","352.71","23.21","23.23"
"2025-07-16 13:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","13","daytime","weekday_medium","summer","375.0","350","263","34.44","69.75","627.75","26.73","61.24","979.4","48.52","133.17","25.73","107.93","352.84","366.37","23.03","19.4"
"2025-07-16 13:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","13","daytime","weekday_medium","summer","382.0","358","262","34.85","69.53","635.26","26.52","61.73","991.0","48.92","136.28","26.22","108.67","361.6","354.38","23.78","21.91"
"2025-07-16 14:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","14","daytime","weekday_medium","summer","391.0","344","256","34.54","73.61","603.26","26.46","62.74","1050.2","48.19","137.84","25.85","108.42","357.37","356.55","23.09","22.26"
"2025-07-16 14:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","14","daytime","weekday_medium","summer","383.0","340","256","35.17","68.65","587.41","26.4","63.34","963.3","47.8","136.35","26.61","107.83","358.19","353.57","23.08","23.46"
"2025-07-16 14:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","14","daytime","weekday_medium","summer","393.0","322","255","34.42","73.7","580.21","26.57","66.17","1043.2","47.44","136.44","25.71","107.43","350.17","356.47","23.1","22.42"
"2025-07-16 14:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","14","daytime","weekday_medium","summer","319.0","325","246","34.53","72.73","562.84","26.48","64.23","955.4","44.25","132.96","25.84","103.89","333.9","357.95","22.32","22.49"
"2025-07-16 15:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","15","daytime","weekday_medium","summer","367.0","307","241","34.44","72.36","516.97","26.58","62.76","1055.0","44.78","131.75","25.73","105.38","336.23","359.26","22.88","23.6"
"2025-07-16 15:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","15","daytime","weekday_medium","summer","305.0","273","228","34.98","70.72","515.72","26.57","62.41","985.4","40.39","129.37","26.37","100.6","327.16","347.26","21.98","24.02"
"2025-07-16 15:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","15","daytime","weekday_medium","summer","298.0","275","216","35.06","74.05","471.24","26.15","64.17","986.6","39.1","131.7","26.47","100.35","320.93","336.36","21.77","21.29"
"2025-07-16 15:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","15","daytime","weekday_medium","summer","269.0","270","207","34.72","71.21","426.13","26.62","65.68","918.2","37.14","123.61","26.06","98.65","310.92","330.88","21.4","20.53"
"2025-07-16 16:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","16","daytime","weekday_medium","summer","252.0","235","190","33.87","69.9","483.87","26.23","61.87","839.6","33.84","112.26","25.04","96.06","289.82","340.69","21.05","20.29"
"2025-07-16 16:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","16","daytime","weekday_medium","summer","193.0","215","176","35.2","73.75","393.28","26.37","63.67","901.2","29.92","120.83","26.64","92.12","284.22","312.46","20.35","20.86"
"2025-07-16 16:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","16","daytime","weekday_medium","summer","228.0","175","161","33.0","71.13","382.17","26.37","63.66","906.0","28.35","101.26","24.0","91.87","258.01","320.58","20.48","18.24"
"2025-07-16 16:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","16","daytime","weekday_medium","summer","167.0","170","143","35.06","70.04","335.33","25.94","61.59","831.2","24.49","108.36","26.47","88.58","262.68","264.52","20.09","20.11"
"2025-07-16 17:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","17","evening_peak","weekday_medium","summer","157.0","161","128","34.17","69.99","302.48","26.19","64.09","726.9","22.46","99.91","25.4","87.64","261.62","265.04","19.45","20.04"
"2025-07-16 17:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","17","evening_peak","weekday_medium","summer","125.0","117","114","33.24","74.74","268.39","26.36","63.16","715.5","18.64","94.12","24.28","83.85","236.86","232.25","18.99","19.07"
"2025-07-16 17:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","17","evening_peak","weekday_medium","summer","111.0","76","95","33.43","77.36","216.73","26.34","63.57","714.1","15.05","92.35","24.51","81.11","225.13","243.23","18.64","18.44"
"2025-07-16 17:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","17","evening_peak","weekday_medium","summer","102.0","75","81","31.74","72.84","240.88","25.73","62.35","660.9","13.41","77.09","22.49","80.61","196.43","245.79","18.39","16.78"
"2025-07-16 18:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","18","evening_peak","weekday_medium","summer","77.0","32","63","32.21","80.22","201.2","25.95","66.18","685.4","9.49","79.74","23.05","77.22","188.73","221.39","17.95","18.38"
"2025-07-16 18:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","18","evening_peak","weekday_medium","summer","61.0","24","49","32.81","73.29","154.61","25.67","60.95","623.9","7.39","73.92","23.78","76.02","185.66","190.02","17.64","17.18"
"2025-07-16 18:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","18","evening_peak","weekday_medium","summer","51.0","48","41","32.72","71.45","122.24","26.31","65.65","640.0","7.1","71.73","23.66","76.72","180.24","189.44","17.45","16.58"
"2025-07-16 18:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","18","evening_peak","weekday_medium","summer","26.0","39","31","32.59","71.09","21.71","26.15","66.4","540.9","5.04","67.49","23.51","75.02","172.05","165.0","17.11","15.34"
"2025-07-16 19:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","19","night","weekday_medium","summer","45.0","32","29","31.88","71.53","0.0","25.95","61.92","554.2","5.25","65.08","22.65","75.62","171.45","168.76","17.25","16.7"
"2025-07-16 19:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","19","night","weekday_medium","summer","45.0","27","27","31.02","77.18","7.88","","65.94","540.6","4.9","64.69","21.62","75.37","166.73","172.76","17.23","18.36"
"2025-07-16 19:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","19","night","weekday_medium","summer","5.0","56","24","31.36","76.04","1.12","25.42","65.64","521.1","4.26","64.29","22.03","74.82","159.07","177.06","16.83","15.9"
"2025-07-16 19:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","19","night","weekday_medium","summer","59.0","38","27","30.69","74.11","0.0","25.46","63.37","550.7","5.73","62.38","21.23","76.62","157.61","146.97","17.36","16.24"
"2025-07-16 20:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","20","night","weekday_medium","summer","22.0","18","24","31.33","78.48","0.0","25.38","66.14","461.3","3.56","64.32","22.0","73.78","160.15","157.53","17.19","16.73"
"2025-07-16 20:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","20","night","weekday_medium","summer","69.0","14","25","30.8","77.54","8.67","25.8","62.68","576.1","5.08","64.34","21.36","75.92","161.7","138.04","17.54","16.21"
"2025-07-16 20:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","20","night","weekday_medium","summer","28.0","38","25","30.57","77.67","62.51","26.05","63.99","535.9","4.52","62.45","21.09","75.07","156.18","142.07","17.05","18.0"
"2025-07-16 20:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","20","night","weekday_medium","summer","34.0","0","20","30.13","77.94","20.61","25.61","65.12","489.2","2.99","57.9","20.56","73.48","151.78","147.03","17.05","14.83"
"2025-07-16 21:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","21","night","weekday_medium","summer","0.0","17","18","29.69","82.86","50.24","25.14","67.27","452.9","2.24","57.41","20.03","72.63","153.74","121.14","16.87","14.44"
"2025-07-16 21:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","21","night","weekday_medium","summer","43.0","57","19","29.39","79.31","0.46","25.63","65.94","505.8","5.08","59.4","19.67","76.77","151.02","142.83","17.12","15.75"
"2025-07-16 21:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","21","night","weekday_medium","summer","39.0","34","20","28.33","77.2","0.0","25.77","63.59","486.0","4.28","52.13","18.39","75.42","146.54","135.32","17.09","16.61"
"2025-07-16 21:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","21","night","weekday_medium","summer","13.0","44","22","28.73","82.83","48.21","25.13","66.19","468.4","3.94","57.09","18.87","74.63","149.38","144.78","17.11","16.46"
"2025-07-16 22:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","22","night","weekday_medium","summer","39.0","71","30","28.43","81.05","0.0","25.46","67.39","572.8","6.44","58.11","18.52","77.27","159.46","120.75","18.02","17.65"
"2025-07-16 22:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","22","night","weekday_medium","summer","36.0","8","25","28.98","82.47","0.0","25.39","65.63","453.6","3.79","57.48","19.18","73.98","147.33","126.74","17.12","16.2"
"2025-07-16 22:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","22","night","weekday_medium","summer","39.0","39","25","28.78","85.8","0.0","25.12","65.66","490.9","4.91","60.96","18.94","75.67","158.48","132.71","18.04","16.21"
"2025-07-16 22:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","22","night","weekday_medium","summer","60.0","69","32","28.72","83.05","0.0","25.12","66.02","501.9","7.25","61.93","18.87","78.21","155.86","175.21","17.42","15.41"
"2025-07-16 23:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","23","late_night","weekday_medium","summer","0.0","54","27","28.28","83.64","51.27","25.41","64.89","420.0","4.31","56.15","18.33","74.48","145.44","132.33","16.82","17.8"
"2025-07-16 23:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","23","late_night","weekday_medium","summer","29.0","39","29","28.16","86.61","0.0","25.06","65.74","499.1","4.96","58.77","18.2","75.17","153.63","153.02","17.76","17.06"
"2025-07-16 23:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","23","late_night","weekday_medium","summer","12.0","36","26","27.7","80.78","0.69","25.3","64.57","433.6","4.01","51.22","18.0","74.18","133.43","142.7","16.92","15.71"
"2025-07-16 23:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","23","late_night","weekday_medium","summer","0.0","5","15","27.55","82.43","15.36","25.38","65.91","501.8","1.57","46.7","18.0","72.03","132.1","131.56","16.68","15.06"
"2025-07-17 00:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","0","late_night","weekday_medium","summer","0.0","0","11","27.4","82.07","0.0","24.86","64.98","518.9","1.03","44.3","18.0","71.78","120.01","140.58","16.63","14.8"
"2025-07-17 00:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","0","late_night","weekday_medium","summer","21.0","12","8","26.59","83.43","0.0","24.69","65.59","482.9","1.84","45.5","18.0","73.43","136.15","138.9","18.08","18.31"
"2025-07-17 00:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","0","late_night","weekday_medium","summer","29.0","18","7","27.38","81.14","0.0","24.65","65.11","486.1","2.21","48.0","18.0","74.13","130.15","125.56","16.84","15.51"
"2025-07-17 00:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","0","late_night","weekday_medium","summer","0.0","0","7","26.69","82.06","19.82","24.93","65.07","510.7","0.65","41.23","18.0","71.78","121.36","116.06","16.58","15.76"
"2025-07-17 01:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","1","late_night","weekday_medium","summer","0.0","15","8","27.01","90.31","0.0","24.56","66.83","499.7","1.24","50.0","18.0","72.53","150.25","116.17","18.91","18.95"
"2025-07-17 01:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","1","late_night","weekday_medium","summer","0.0","0","5","25.87","83.44","43.86","25.2","63.6","510.1","0.47","38.82","18.0","71.78","130.16","125.39","16.56","14.41"
"2025-07-17 01:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","1","late_night","weekday_medium","summer","26.0","0","4","27.63","84.57","56.44","24.31","64.82","488.7","1.23","49.42","18.0","73.08","136.08","103.92","17.26","16.23"
"2025-07-17 01:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","1","late_night","weekday_medium","summer","17.0","23","7","27.26","87.9","19.9","25.1","68.51","511.4","1.97","51.43","18.0","73.78","141.32","121.9","17.16","16.41"
"2025-07-17 02:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_medium","summer","40.0","10","10","26.83","82.65","46.18","25.4","64.23","436.9","2.58","47.2","18.0","74.28","135.51","116.13","16.98","15.88"
"2025-07-17 02:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_medium","summer","13.0","17","13","26.04","84.56","13.71","24.76","66.29","486.2","2.21","44.29","18.0","73.28","133.67","136.74","16.77","16.3"
"2025-07-17 02:30:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_medium","summer","0.0","0","10","26.21","86.43","41.67","25.16","66.9","466.2","0.94","42.33","18.0","71.78","119.93","130.21","16.62","17.03"
"2025-07-17 02:45:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","2","late_night","weekday_medium","summer","0.0","0","7","26.04","87.94","18.52","24.42","67.21","477.2","0.65","42.28","18.0","71.78","123.84","117.48","16.9","18.36"
"2025-07-17 03:00:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","3","late_night","weekday_medium","summer","14.0","0","4","26.81","78.83","0.0","24.79","64.8","433.8","0.84","41.57","18.0","72.48","128.73","122.24","17.06","17.19"
"2025-07-17 03:15:00","Dongjiekou Station","Fuzhou Metro Line 1/Line 4 Interchange","False","3","late_night","weekday_medium","summer","3.0","0","3","26.83","82.89","0.0","24.65","66.25","490.9","0.38","42.59","18.0","71.93","130.47","114.49","16.7","15.82"
